match_id,match_date,winner,fighter1_name,fighter1_weight,fighter1_height,fighter1_reach,fighter1_age,fighter1_power_factor,fighter1_experience_factor,fighter1_wins,fighter1_losses,fighter1_knockouts,fighter1_final_hp,fighter1_final_sp,fighter2_name,fighter2_weight,fighter2_height,fighter2_reach,fighter2_age,fighter2_power_factor,fighter2_experience_factor,fighter2_wins,fighter2_losses,fighter2_knockouts,fighter2_final_hp,fighter2_final_sp,ko_happened
3159,2024-12-27 09:13:11,李四,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,78,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,100,100,True
3160,2024-12-27 09:13:19,張三,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,79,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,16,85,True
3161,2024-12-27 09:13:37,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,63,88,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,78,True
3162,2024-12-27 09:13:50,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,61,85,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,71,True
3163,2024-12-27 09:14:02,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,18,91,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,90,True
3164,2024-12-27 09:14:40,趙八,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,69,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,79,90,True
3165,2024-12-27 09:14:53,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,10,100,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,80,True
3166,2024-12-27 09:15:08,張三,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,80,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,36,95,True
3167,2024-12-27 09:15:18,張三,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,80,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,23,81,True
3168,2024-12-27 09:15:35,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,25,95,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,93,True
3169,2024-12-27 09:15:53,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,43,80,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,77,True
3170,2024-12-27 09:16:08,周十,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,40,85,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,75,True
3171,2024-12-27 09:16:20,鄭十二,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,76,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,64,95,True
3172,2024-12-27 09:16:34,鄭十二,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,77,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,42,90,True
3173,2024-12-27 09:16:48,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,62,85,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,80,True
3174,2024-12-27 09:17:00,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,70,100,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,95,True
3175,2024-12-27 09:17:16,周十,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,41,80,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,65,True
3176,2024-12-27 09:17:30,張三,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,85,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,16,78,True
3177,2024-12-27 09:17:45,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,24,78,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,95,True
3178,2024-12-27 09:17:58,鄭十二,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,70,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,59,80,True
3179,2024-12-27 09:18:10,李四,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,95,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,41,80,True
3180,2024-12-27 09:18:24,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,2,77,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,85,True
3181,2024-12-27 09:18:43,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,31,73,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,95,True
3182,2024-12-27 09:19:05,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,22,95,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,85,True
3183,2024-12-27 09:19:19,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,81,95,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,95,True
3184,2024-12-27 09:19:30,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,62,88,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,88,True
3185,2024-12-27 09:19:43,李四,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,95,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,30,90,True
3186,2024-12-27 09:19:58,林七,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,75,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,53,85,True
3187,2024-12-27 09:20:09,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,23,90,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,88,True
3188,2024-12-27 09:20:24,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,6,68,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,82,True
3189,2024-12-27 09:20:45,趙八,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,68,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,45,100,True
3190,2024-12-27 09:20:58,王五,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,75,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,53,80,True
3191,2024-12-27 09:21:09,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,85,95,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,80,True
3192,2024-12-27 09:21:17,孫九,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,73,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,72,95,True
3193,2024-12-27 09:21:27,李四,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,80,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,25,76,True
3194,2024-12-27 09:21:43,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,41,80,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,80,True
3195,2024-12-27 09:21:54,林七,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,66,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,4,95,True
3196,2024-12-27 09:22:11,周十,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,37,90,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,95,True
3197,2024-12-27 09:22:29,鄭十二,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,95,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,76,90,True
3198,2024-12-27 09:22:43,陳六,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,85,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,66,90,True
3199,2024-12-27 09:22:54,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,69,95,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,88,True
3200,2024-12-27 09:23:05,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,33,85,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,80,True
3201,2024-12-27 09:23:21,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,23,90,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,75,True
3202,2024-12-27 09:23:31,李四,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,78,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,80,90,True
3203,2024-12-27 09:23:45,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,86,95,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,90,True
3204,2024-12-27 09:23:54,吳十一,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,38,80,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,62,True
3205,2024-12-27 09:24:08,陳六,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,95,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,17,91,True
3206,2024-12-27 09:24:32,李四,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,64,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,15,80,True
3207,2024-12-27 09:24:47,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,57,85,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,75,True
3208,2024-12-27 09:25:00,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,49,88,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,90,True
3209,2024-12-27 09:25:14,李四,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,66,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,59,90,True
3210,2024-12-27 09:25:26,張三,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,80,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,4,89,True
3211,2024-12-27 09:25:43,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,82,95,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,80,True
3212,2024-12-27 09:25:51,趙八,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,71,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,38,80,True
3213,2024-12-27 09:26:05,林七,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,16,80,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,84,True
3214,2024-12-27 09:26:25,吳十一,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,43,95,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,75,True
3215,2024-12-27 09:26:39,陳六,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,85,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,63,90,True
3216,2024-12-27 09:26:50,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,66,95,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,80,True
3217,2024-12-27 09:27:00,趙八,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,93,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,5,95,True
3218,2024-12-27 09:27:31,周十,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,73,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,72,95,True
3219,2024-12-27 09:27:43,林七,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,47,91,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,88,True
3220,2024-12-27 09:27:58,李四,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,85,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,70,90,True
3221,2024-12-27 09:28:07,鄭十二,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,85,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,7,64,True
3222,2024-12-27 09:28:23,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,87,95,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,90,True
3223,2024-12-27 09:28:35,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,76,93,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,80,True
3224,2024-12-27 09:28:44,李四,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,85,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,41,90,True
3225,2024-12-27 09:28:55,孫九,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,85,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,59,95,True
3226,2024-12-27 09:29:05,張三,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,93,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,73,100,True
3227,2024-12-27 09:29:19,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,23,80,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,85,True
3228,2024-12-27 09:29:32,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,45,80,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,85,True
3229,2024-12-27 09:29:44,林七,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,56,95,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,75,True
3230,2024-12-27 09:29:57,李四,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,90,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,42,68,True
3231,2024-12-27 09:30:13,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,63,95,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,75,True
3232,2024-12-27 09:30:22,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,23,98,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,88,True
3233,2024-12-27 09:30:43,鄭十二,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,69,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,37,86,True
3234,2024-12-27 09:31:00,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,64,83,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,85,True
3235,2024-12-27 09:31:12,張三,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,75,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,51,90,True
3236,2024-12-27 09:31:26,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,60,100,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,90,True
3237,2024-12-27 09:31:38,周十,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,88,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,53,85,True
3238,2024-12-27 09:31:52,孫九,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,90,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,62,85,True
3239,2024-12-27 09:32:04,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,76,100,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,80,True
3240,2024-12-27 09:32:13,吳十一,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,51,86,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,85,True
3241,2024-12-27 09:32:28,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,48,90,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,85,True
3242,2024-12-27 09:32:42,吳十一,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,45,81,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,76,True
3243,2024-12-27 09:32:57,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,26,91,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,81,True
3244,2024-12-27 09:33:16,鄭十二,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,90,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,8,86,True
3245,2024-12-27 09:33:35,鄭十二,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,95,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,42,100,True
3246,2024-12-27 09:33:52,陳六,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,70,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,29,80,True
3247,2024-12-27 09:34:06,鄭十二,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,65,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,41,90,True
3248,2024-12-27 09:34:20,趙八,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,90,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,52,90,True
3249,2024-12-27 09:34:32,周十,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,75,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,37,76,True
3250,2024-12-27 09:34:48,陳六,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,88,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,70,90,True
3251,2024-12-27 09:35:01,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,41,90,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,73,True
3252,2024-12-27 09:35:14,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,74,85,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,70,True
3253,2024-12-27 09:35:26,孫九,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,85,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,42,95,True
3254,2024-12-27 09:35:37,周十,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,51,100,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,88,True
3255,2024-12-27 09:35:59,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,78,90,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,80,True
3256,2024-12-27 09:36:07,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,100,100,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,95,True
3257,2024-12-27 09:36:19,孫九,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,95,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,68,88,True
3258,2024-12-27 09:36:37,陳六,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,76,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,67,90,True
3259,2024-12-27 09:36:51,陳六,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,90,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,51,93,True
3260,2024-12-27 09:37:07,林七,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,76,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,29,87,True
3261,2024-12-27 09:37:32,林七,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,69,81,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,75,True
3262,2024-12-27 09:37:45,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,86,95,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,71,True
3263,2024-12-27 09:37:57,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,57,85,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,65,True
3264,2024-12-27 09:38:08,吳十一,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,80,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,6,70,True
3265,2024-12-27 09:38:23,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,63,100,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,80,True
3266,2024-12-27 09:38:33,趙八,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,73,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,79,95,True
3267,2024-12-27 09:38:44,趙八,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,85,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,52,85,True
3268,2024-12-27 09:38:56,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,89,98,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,90,True
3269,2024-12-27 09:39:11,陳六,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,85,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,11,94,True
3270,2024-12-27 09:39:29,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,56,85,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,66,True
3271,2024-12-27 09:39:43,林七,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,75,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,62,90,True
3272,2024-12-27 09:39:52,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,82,95,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,80,True
3273,2024-12-27 09:40:01,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,29,80,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,88,True
3274,2024-12-27 09:40:17,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,55,95,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,88,True
3275,2024-12-27 09:40:32,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,57,85,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,80,True
