match_id,winner,victory_condition,rounds_completed,boxerA_name,boxerA_weight,boxerA_height,boxerA_reach,boxerA_power,boxerA_speed,boxerA_stamina,boxerA_defense,boxerA_chin,boxerA_experience,boxerB_name,boxerB_weight,boxerB_height,boxerB_reach,boxerB_power,boxerB_speed,boxerB_stamina,boxerB_defense,boxerB_chin,boxerB_experience,total_punches_A,total_punches_B,total_hits_A,total_hits_B,total_knockdowns_A,total_knockdowns_B,total_points_A,total_points_B,total_damage_dealt_A,total_damage_dealt_B,total_stamina_used_A,total_stamina_used_B,hit_rate_A,hit_rate_B,final_hp_A,final_hp_B,final_stamina_A,final_stamina_B,total_A_jab,total_B_jab,total_A_cross,total_B_cross,total_A_lead_hook,total_B_lead_hook,total_A_rear_hook,total_B_rear_hook,total_A_lead_uppercut,total_B_lead_uppercut,total_A_rear_uppercut,total_B_rear_uppercut
83055,Boxer_B_8253,KO,1,Boxer_A_8253,74.9,192,185,76,61,83,95,81,90,Boxer_B_8253,83.5,182,199,89,84,60,75,61,24,11,11,3,5,0,0,5,10,57.87223300000001,115.367763,9.399999999999999,9.5,27.27,45.45,0.0,42.13,90.6,90.5,2,1,2,3,3,3,0,1,2,1,2,2
43676,Boxer_A_8254,KO,1,Boxer_A_8254,67.1,184,188,75,74,81,72,78,73,Boxer_B_8254,94.1,172,193,87,77,84,64,96,78,12,11,5,3,0,1,15,6,110.18280000000001,67.7040525,10.899999999999999,10.4,41.67,27.27,32.3,0.0,89.1,89.6,1,2,4,0,2,2,1,4,0,0,4,3
39016,Boxer_A_8255,KO,1,Boxer_A_8255,99.8,172,199,66,97,79,91,81,45,Boxer_B_8255,84.0,172,200,74,86,64,85,80,51,6,5,6,0,0,1,13,0,108.94554000000002,0.0,4.4,4.6,100.0,0.0,100.0,0.0,95.6,95.4,2,0,0,2,1,1,3,0,0,1,0,1
66534,Boxer_B_8256,KO,1,Boxer_A_8256,94.8,174,187,70,86,66,66,97,71,Boxer_B_8256,97.3,167,188,70,82,95,78,97,33,8,8,3,6,1,0,8,12,67.75958,94.96831750000001,7.199999999999999,5.799999999999999,37.5,75.0,0.0,32.24,92.8,94.2,0,2,2,2,3,1,0,2,3,1,0,0
75792,Boxer_B_8257,KO,1,Boxer_A_8257,90.8,187,182,64,99,86,69,97,52,Boxer_B_8257,86.7,180,177,99,74,78,80,66,80,16,16,4,7,0,0,7,11,64.317856,122.07338550000003,13.9,12.200000000000001,25.0,43.75,0.0,35.68,86.1,87.8,3,4,2,3,2,3,5,2,2,4,2,0
72451,Boxer_A_8258,KO,1,Boxer_A_8258,64.7,166,179,89,76,100,77,79,40,Boxer_B_8258,65.9,165,196,92,84,91,74,68,88,4,3,3,3,1,1,8,6,98.21328,80.09474000000002,3.6,2.3,75.0,100.0,9.91,0.0,96.4,97.7,0,1,1,0,2,1,0,0,0,1,1,0
94152,Boxer_B_8259,KO,1,Boxer_A_8259,95.6,172,172,96,69,72,67,70,5,Boxer_B_8259,98.2,184,196,95,69,75,81,63,4,6,6,0,3,0,0,0,10,0.0,125.95147500000002,4.8,5.3999999999999995,0.0,50.0,0.0,100.0,95.2,94.6,0,2,3,0,2,1,0,0,0,1,1,2
62153,Boxer_A_8260,KO,1,Boxer_A_8260,71.7,187,193,74,79,65,96,88,47,Boxer_B_8260,65.9,173,188,96,62,75,95,73,96,15,14,6,2,0,1,10,5,99.73157600000002,56.598528,11.299999999999999,13.799999999999999,40.0,14.29,43.4,0.0,88.7,86.2,5,0,2,5,2,1,1,1,5,4,0,3
16346,Boxer_A_8261,KO,1,Boxer_A_8261,95.3,171,192,68,98,65,60,86,47,Boxer_B_8261,82.6,184,175,77,83,62,89,92,96,9,8,6,1,0,0,16,2,116.85038400000003,21.067200000000003,8.4,7.6,66.67,12.5,78.93,0.0,91.6,92.4,0,0,2,2,2,1,3,2,1,3,1,0
55873,Boxer_A_8262,KO,1,Boxer_A_8262,61.0,168,185,63,65,85,90,68,8,Boxer_B_8262,91.0,183,191,67,66,76,92,94,25,21,20,7,5,0,0,17,8,103.03319249999998,67.09721699999999,19.800000000000004,17.400000000000002,33.33,25.0,32.9,0.0,80.2,82.6,2,4,5,5,3,2,3,1,2,3,6,5
11498,Boxer_A_8263,KO,1,Boxer_A_8263,80.0,193,178,93,93,72,62,88,68,Boxer_B_8263,89.8,188,200,84,75,71,70,77,65,5,4,4,2,0,1,10,6,115.63685100000001,63.88032,4.3,4.8,80.0,50.0,36.12,0.0,95.7,95.2,1,0,1,0,0,0,2,1,0,2,1,1
90494,Boxer_B_8264,KO,1,Boxer_A_8264,84.6,189,192,96,89,86,87,65,21,Boxer_B_8264,82.4,182,173,81,84,64,95,90,22,6,6,0,4,1,0,0,11,0.0,124.08491250000002,5.0,6.5,0.0,66.67,0.0,100.0,95.0,93.5,2,1,0,0,2,1,0,0,0,1,2,3
48271,Boxer_A_8265,KO,1,Boxer_A_8265,69.4,185,185,69,70,79,64,79,41,Boxer_B_8265,96.4,193,174,73,66,80,63,74,42,7,6,4,2,1,1,11,5,92.19117600000001,52.008703999999994,6.4,6.800000000000001,57.14,33.33,37.99,0.0,93.6,93.2,0,0,2,0,0,1,4,2,1,1,0,2
47947,Boxer_B_8266,KO,1,Boxer_A_8266,61.5,184,191,71,60,64,63,98,93,Boxer_B_8266,89.7,193,180,66,71,85,99,75,26,9,9,1,5,1,0,2,13,17.217499999999998,94.039308,9.0,7.500000000000001,11.11,55.56,0.0,82.78,91.0,92.5,0,1,2,3,0,1,4,1,2,3,1,0
75464,Boxer_A_8267,KO,1,Boxer_A_8267,98.6,191,180,89,93,62,80,62,11,Boxer_B_8267,64.9,185,181,62,80,69,93,66,14,6,5,3,3,0,0,8,8,105.81343499999998,75.622206,4.2,4.3,50.0,60.0,24.38,0.0,95.8,95.7,2,1,1,1,2,0,0,1,0,2,1,0
32486,Boxer_B_8268,KO,1,Boxer_A_8268,96.0,172,189,68,90,81,60,63,18,Boxer_B_8268,99.0,168,193,68,98,86,82,77,32,7,7,1,5,0,0,3,10,28.864164,100.11672300000002,6.699999999999998,5.199999999999999,14.29,71.43,0.0,71.14,93.3,94.8,1,2,1,2,1,0,1,1,1,2,2,0
83097,Boxer_B_8269,KO,1,Boxer_A_8269,66.1,172,184,64,84,73,76,64,9,Boxer_B_8269,94.5,187,199,94,87,65,80,65,65,14,14,4,4,1,0,12,8,98.80704,103.90195999999997,14.2,12.700000000000001,28.57,28.57,0.0,1.19,85.8,87.3,0,1,3,2,2,4,3,4,3,1,3,2
45156,Boxer_B_8270,KO,1,Boxer_A_8270,89.9,172,181,75,73,63,75,100,48,Boxer_B_8270,82.4,167,180,98,66,99,85,92,59,9,9,3,4,0,0,7,11,67.554,112.35699999999999,9.6,8.6,33.33,44.44,0.0,32.45,90.4,91.4,0,2,0,0,3,1,2,2,2,2,2,2
16442,Boxer_A_8271,KO,1,Boxer_A_8271,93.3,195,170,91,93,66,82,98,50,Boxer_B_8271,91.0,190,188,66,92,80,70,97,44,8,7,5,2,0,0,12,7,126.0902825,48.019356,6.3999999999999995,7.6,62.5,28.57,51.98,0.0,93.6,92.4,2,0,1,0,1,2,2,2,2,1,0,2
43914,Boxer_B_8272,KO,1,Boxer_A_8272,73.1,170,175,62,97,66,84,68,79,Boxer_B_8272,80.0,185,184,78,88,92,93,93,90,7,7,1,4,0,0,2,9,13.267999999999999,102.774672,8.2,5.6,14.29,57.14,0.0,86.73,91.8,94.4,0,2,1,1,0,1,1,0,2,3,3,0
68659,Boxer_B_8273,KO,1,Boxer_A_8273,69.1,166,194,97,69,97,87,98,58,Boxer_B_8273,73.0,179,191,85,87,65,99,99,42,10,10,1,4,1,0,2,10,19.045368,90.40209,8.899999999999999,8.5,10.0,40.0,-0.4,80.95,91.1,91.5,1,1,2,2,3,2,0,3,3,2,1,0
71243,Boxer_A_8274,KO,1,Boxer_A_8274,80.3,195,183,95,93,63,82,66,97,Boxer_B_8274,63.5,184,199,74,96,79,71,80,56,10,9,5,3,0,0,9,8,110.36625000000001,78.67354399999999,7.6,7.699999999999999,50.0,33.33,21.33,0.0,92.4,92.3,2,1,3,2,1,1,2,4,2,0,0,1
25389,Boxer_A_8275,KO,1,Boxer_A_8275,73.4,181,192,99,88,66,94,95,32,Boxer_B_8275,82.5,179,195,78,66,72,79,82,60,29,28,4,5,1,1,9,11,100.88283150000004,79.5719925,25.7,27.700000000000003,13.79,17.86,10.43,0.0,74.3,72.3,3,3,5,1,6,8,7,4,6,5,2,7
41981,Boxer_A_8276,KO,1,Boxer_A_8276,74.8,186,172,87,75,96,88,77,20,Boxer_B_8276,87.5,174,196,83,73,74,78,89,48,11,10,5,3,0,1,9,8,93.30351974999999,84.48968399999998,8.799999999999999,7.3999999999999995,45.45,30.0,15.51,0.0,91.2,92.6,2,4,2,1,4,2,1,0,0,1,2,2
94044,Boxer_A_8277,KO,1,Boxer_A_8277,84.8,190,178,89,77,82,72,70,79,Boxer_B_8277,67.3,172,182,75,96,74,93,82,36,13,12,4,2,1,0,10,4,106.62418050000002,41.39362500000001,10.4,10.5,30.77,16.67,48.61,0.0,89.6,89.5,4,3,1,1,3,2,0,1,4,3,1,2
49577,Boxer_A_8278,KO,1,Boxer_A_8278,71.6,194,182,92,83,87,98,80,87,Boxer_B_8278,87.3,179,184,67,80,80,92,83,57,14,13,5,2,0,0,10,5,110.89341900000001,45.73956,12.4,12.000000000000002,35.71,15.38,54.26,0.0,87.6,88.0,2,2,2,2,4,2,2,1,1,4,3,2
55626,Boxer_A_8279,KO,1,Boxer_A_8279,85.3,173,178,80,100,93,96,76,61,Boxer_B_8279,74.2,183,173,77,69,63,87,81,71,10,9,4,2,0,0,12,4,111.97423999999998,43.209474,10.799999999999999,6.8999999999999995,40.0,22.22,56.79,0.0,89.2,93.1,0,3,1,2,1,0,3,1,3,2,2,1
97200,Boxer_B_8280,KO,1,Boxer_A_8280,83.4,183,191,74,66,63,82,89,41,Boxer_B_8280,74.3,194,178,99,96,95,64,65,21,4,4,2,3,0,0,2,9,24.787687500000004,103.02187499999998,1.2,4.0,50.0,75.0,0.0,75.21,98.8,96.0,4,0,0,0,0,1,0,2,0,1,0,0
82076,Boxer_A_8281,KO,1,Boxer_A_8281,90.4,167,190,91,83,76,60,88,76,Boxer_B_8281,98.2,181,179,78,91,90,87,67,35,16,15,4,5,0,1,8,7,98.50329125000002,70.72228800000002,12.5,10.8,25.0,33.33,29.28,0.0,87.5,89.2,3,6,4,1,2,2,5,3,1,2,1,1
53663,Boxer_A_8282,KO,1,Boxer_A_8282,82.1,193,198,62,100,100,60,73,8,Boxer_B_8282,68.6,182,197,98,75,62,64,65,70,11,10,6,2,0,1,11,5,101.20794750000003,71.31558,7.8999999999999995,10.4,54.55,20.0,28.68,-10.0,92.1,89.6,3,0,3,1,2,3,1,2,1,1,1,3
74170,Boxer_B_8283,KO,1,Boxer_A_8283,89.4,187,182,82,60,87,100,71,97,Boxer_B_8283,80.3,179,188,82,97,65,88,66,33,7,7,1,4,0,1,2,11,21.975999999999996,124.25976599999998,5.1,7.0,14.29,57.14,0.0,68.02,94.9,93.0,1,0,2,1,3,1,0,3,1,1,0,1
14276,Boxer_A_8284,KO,1,Boxer_A_8284,86.6,182,196,89,75,64,62,86,45,Boxer_B_8284,61.2,173,198,68,62,81,71,96,100,7,6,5,2,0,0,12,5,123.66016,40.50420000000001,6.2,2.8999999999999995,71.43,33.33,59.5,0.0,93.8,97.1,2,5,0,0,1,0,1,0,2,0,1,1
22298,Boxer_B_8285,KO,1,Boxer_A_8285,63.8,166,180,63,89,63,94,67,60,Boxer_B_8285,91.5,188,176,100,93,71,76,75,56,8,8,4,3,0,0,10,10,76.52925,134.0906,5.8,8.4,50.0,37.5,0.0,23.47,94.2,91.6,2,0,2,1,1,2,2,1,1,2,0,2
21983,Boxer_B_8286,KO,1,Boxer_A_8286,76.9,185,195,80,72,91,68,80,16,Boxer_B_8286,93.0,167,198,73,79,96,67,98,47,15,15,5,6,1,0,9,12,70.21068000000001,108.17505000000003,10.8,12.299999999999999,33.33,40.0,0.0,29.79,89.2,87.7,4,3,6,3,0,1,2,5,1,2,2,1
59712,Boxer_B_8287,KO,1,Boxer_A_8287,71.7,177,172,82,90,64,93,93,68,Boxer_B_8287,90.0,175,193,74,93,65,78,91,65,18,18,2,8,0,0,4,16,33.325332999999986,122.60231200000001,17.5,15.000000000000002,11.11,44.44,0.0,66.67,82.5,85.0,3,6,2,3,1,1,4,0,3,3,5,5
80308,Boxer_B_8288,KO,1,Boxer_A_8288,96.7,177,170,62,88,61,86,83,63,Boxer_B_8288,74.1,169,193,100,95,92,73,99,55,3,3,2,3,3,0,5,6,33.946302,81.315,2.8000000000000003,2.2,66.67,100.0,-10.0,66.05,97.2,97.8,0,0,1,1,0,2,1,0,1,0,0,0
78219,Boxer_B_8289,KO,1,Boxer_A_8289,88.4,165,198,84,77,96,90,64,26,Boxer_B_8289,78.6,183,170,80,70,61,78,71,3,5,5,1,4,0,0,3,11,32.247936,125.78912,4.6,4.9,20.0,80.0,0.0,67.75,95.4,95.1,0,1,1,0,2,0,1,2,0,1,1,1
72820,Boxer_B_8290,KO,1,Boxer_A_8290,65.3,174,186,67,92,73,98,76,66,Boxer_B_8290,94.3,190,188,87,95,66,88,60,94,9,9,1,5,0,0,2,11,21.738149999999997,127.740708,9.299999999999999,8.5,11.11,55.56,0.0,78.26,90.7,91.5,1,1,0,1,2,2,1,2,3,1,2,2
35725,Boxer_B_8291,KO,1,Boxer_A_8291,72.6,193,170,77,78,60,75,86,48,Boxer_B_8291,94.9,187,181,66,66,75,72,79,78,8,8,4,6,0,0,9,14,88.8143025,106.34233500000002,6.8999999999999995,5.699999999999999,50.0,75.0,0.0,11.19,93.1,94.3,1,3,2,1,1,1,2,2,1,0,1,1
53971,Boxer_A_8292,KO,1,Boxer_A_8292,97.4,191,197,98,62,84,70,87,20,Boxer_B_8292,69.3,183,185,70,63,89,75,71,94,19,18,4,4,0,0,9,9,105.94312050000002,76.55693499999998,15.4,16.699999999999996,21.05,22.22,23.44,0.0,84.6,83.3,4,3,3,2,4,3,3,2,4,5,1,3
35384,Boxer_A_8293,KO,1,Boxer_A_8293,93.3,192,187,100,95,94,84,99,5,Boxer_B_8293,92.3,167,174,93,81,80,87,99,54,15,14,5,3,0,1,9,7,100.70457499999999,66.38267925000001,11.700000000000001,12.0,33.33,21.43,33.62,0.0,88.3,88.0,5,4,2,1,1,3,3,1,2,1,2,4
49941,Boxer_B_8294,KO,1,Boxer_A_8294,61.2,180,180,76,93,72,79,84,73,Boxer_B_8294,91.5,183,190,98,67,69,77,64,31,4,4,3,3,1,0,7,7,76.89984,95.57077600000001,2.6999999999999997,3.4000000000000004,75.0,75.0,0.0,23.1,97.3,96.6,1,0,2,1,0,2,0,0,1,1,0,0
31124,Boxer_B_8295,KO,1,Boxer_A_8295,75.3,191,198,69,93,62,82,73,97,Boxer_B_8295,63.8,185,174,77,99,61,98,91,96,20,20,5,4,0,1,11,12,79.3653525,117.47512700000001,18.200000000000006,17.300000000000004,25.0,20.0,0.0,10.63,81.8,82.7,2,3,4,3,3,4,6,5,1,3,4,2
77183,Boxer_A_8296,KO,1,Boxer_A_8296,83.7,182,194,75,65,60,83,95,2,Boxer_B_8296,80.8,194,170,65,66,69,63,65,38,19,18,5,4,2,0,10,10,105.21646875,71.3587875,17.0,15.7,26.32,22.22,8.64,0.0,83.0,84.3,2,3,4,1,4,6,3,3,3,3,3,2
62458,Boxer_A_8297,KO,1,Boxer_A_8297,98.3,194,179,75,89,61,81,64,16,Boxer_B_8297,67.5,174,173,60,77,88,99,77,28,20,19,5,3,0,1,12,9,110.10037500000001,75.49224,20.500000000000004,17.400000000000002,25.0,15.79,24.51,-10.0,79.5,82.6,1,4,1,1,5,4,4,3,5,2,4,5
53149,Boxer_B_8298,KO,1,Boxer_A_8298,69.0,175,188,62,92,81,95,63,62,Boxer_B_8298,61.5,190,175,80,82,97,82,89,31,13,13,5,5,1,1,9,10,65.66288250000001,108.63278000000001,10.1,10.8,38.46,38.46,0.0,24.34,89.9,89.2,3,2,3,3,2,3,2,2,2,1,1,2
16264,Boxer_A_8299,KO,1,Boxer_A_8299,68.7,171,192,73,77,75,67,88,100,Boxer_B_8299,78.3,191,198,85,67,79,73,64,24,14,13,6,1,0,1,12,4,122.608318,38.080000000000005,10.7,11.8,42.86,7.69,61.92,0.0,89.3,88.2,5,2,1,3,3,2,2,1,0,1,3,4
85991,Boxer_A_8300,KO,1,Boxer_A_8300,96.5,167,170,97,74,94,93,95,1,Boxer_B_8300,96.5,194,170,78,69,82,89,70,84,5,4,3,1,0,1,7,4,93.15007,32.760000000000005,5.199999999999999,4.6,60.0,25.0,67.24,0.0,94.8,95.4,0,0,2,0,0,1,0,0,1,2,2,1
52383,Boxer_A_8301,KO,1,Boxer_A_8301,75.7,181,191,68,66,64,88,66,69,Boxer_B_8301,74.6,193,173,80,66,69,63,71,65,17,16,5,2,0,1,10,6,93.79022400000001,66.21744,15.900000000000002,14.600000000000001,29.41,12.5,33.78,0.0,84.1,85.4,1,2,4,3,4,3,2,3,2,1,4,4
46013,Boxer_B_8302,KO,1,Boxer_A_8302,86.1,178,188,85,65,61,75,89,24,Boxer_B_8302,63.9,184,172,73,94,61,78,73,3,16,16,4,6,0,0,9,13,98.8336225,107.08317074999998,13.400000000000002,13.900000000000002,25.0,37.5,0.0,1.17,86.6,86.1,4,3,2,3,2,2,3,3,3,2,2,3
17502,Boxer_B_8303,KO,1,Boxer_A_8303,80.3,175,182,95,95,97,93,78,96,Boxer_B_8303,89.5,195,186,94,75,62,100,76,8,12,12,5,4,1,0,5,7,69.82595,90.264628,7.899999999999999,10.8,41.67,33.33,-0.26,30.17,92.1,89.2,5,2,1,1,3,4,2,0,0,3,1,2
25689,Boxer_A_8304,KO,1,Boxer_A_8304,67.6,175,192,64,99,82,64,90,36,Boxer_B_8304,94.3,186,171,61,80,83,92,77,2,13,12,6,4,0,0,14,7,112.53417600000002,52.504072500000014,9.8,7.699999999999999,46.15,33.33,47.5,0.0,90.2,92.3,2,5,3,1,5,2,2,4,0,0,1,0
10958,Boxer_A_8305,KO,1,Boxer_A_8305,66.3,170,172,88,86,73,100,75,100,Boxer_B_8305,71.1,184,176,62,67,79,96,91,27,8,7,5,2,1,0,12,5,120.78246399999996,39.6160625,8.3,5.199999999999999,62.5,28.57,50.38,0.0,91.7,94.8,1,4,0,0,1,0,2,0,2,1,2,2
47443,Boxer_B_8306,KO,1,Boxer_A_8306,89.0,179,183,64,60,70,85,88,43,Boxer_B_8306,74.3,177,190,86,61,73,96,67,92,17,17,3,5,0,0,7,12,57.121904000000015,116.54479200000003,14.100000000000001,12.7,17.65,29.41,0.0,42.88,85.9,87.3,3,5,5,3,2,3,3,3,0,1,4,2
70684,Boxer_A_8307,KO,1,Boxer_A_8307,73.4,183,188,97,68,93,71,72,68,Boxer_B_8307,83.9,187,173,89,78,97,87,72,40,10,9,3,2,0,1,8,7,105.26284799999999,76.79347200000001,10.2,9.299999999999999,30.0,22.22,23.21,0.0,89.8,90.7,0,1,2,0,1,1,3,3,2,2,2,2
22750,Boxer_B_8308,KO,1,Boxer_A_8308,85.6,168,199,87,69,67,90,88,98,Boxer_B_8308,99.8,169,186,94,68,93,87,60,93,14,14,2,4,2,0,6,10,75.28457999999998,99.44748800000002,15.2,12.5,14.29,28.57,-10.0,24.72,84.8,87.5,0,3,1,0,2,2,4,5,4,3,3,1
40335,Boxer_B_8309,KO,1,Boxer_A_8309,61.5,192,194,60,98,64,85,78,16,Boxer_B_8309,97.2,174,176,73,83,76,100,86,74,13,13,3,6,1,0,6,12,43.281810000000014,105.959135,9.900000000000002,10.4,23.08,46.15,0.0,56.72,90.1,89.6,3,4,0,1,5,1,5,4,0,2,0,1
83203,Boxer_B_8310,KO,1,Boxer_A_8310,68.2,190,189,77,89,86,82,82,19,Boxer_B_8310,81.0,169,171,96,70,95,84,67,10,13,13,3,3,0,0,7,9,75.250868,100.71724800000003,11.5,11.3,23.08,23.08,0.0,24.75,88.5,88.7,1,1,3,4,4,2,1,3,2,1,2,2
98109,Boxer_B_8311,KO,1,Boxer_A_8311,84.7,170,191,78,60,80,74,77,20,Boxer_B_8311,73.8,169,186,81,91,89,76,98,23,9,9,1,5,2,0,3,11,23.271300000000004,117.78258600000001,6.699999999999999,6.799999999999999,11.11,55.56,-10.0,76.73,93.3,93.2,3,2,1,4,1,0,3,0,0,2,1,1
74973,Boxer_A_8312,KO,1,Boxer_A_8312,92.2,192,170,65,89,61,79,74,11,Boxer_B_8312,77.9,188,194,76,64,68,78,94,29,11,10,6,2,1,0,14,4,104.66599000000001,42.66108,9.299999999999999,11.4,54.55,20.0,47.34,0.0,90.7,88.6,3,0,1,1,1,1,2,1,3,4,1,3
80816,Boxer_A_8313,KO,1,Boxer_A_8313,92.0,166,180,93,83,81,63,80,85,Boxer_B_8313,96.2,176,175,97,66,73,97,66,93,11,10,4,2,0,2,8,6,105.6497205,70.18337999999999,9.799999999999999,9.600000000000001,36.36,20.0,29.82,0.0,90.2,90.4,2,2,1,0,2,2,3,1,1,3,2,2
90270,Boxer_A_8314,KO,1,Boxer_A_8314,92.0,171,197,82,87,76,79,100,19,Boxer_B_8314,86.2,166,186,64,91,99,61,80,20,9,8,4,4,0,2,9,9,90.40253999999999,61.79680000000002,7.3,6.4,44.44,50.0,38.2,0.0,92.7,93.6,3,2,1,1,0,2,3,1,0,1,2,1
28783,Boxer_B_8315,KO,1,Boxer_A_8315,68.2,170,170,96,92,89,73,98,54,Boxer_B_8315,69.2,178,177,77,76,75,87,78,71,15,15,3,7,0,1,4,16,56.759280000000004,119.96985000000001,14.400000000000002,13.9,20.0,46.67,0.0,33.24,85.6,86.1,4,3,0,3,2,0,1,3,3,1,5,5
36042,Boxer_A_8316,KO,1,Boxer_A_8316,74.7,182,195,98,66,93,79,87,31,Boxer_B_8316,81.7,175,172,89,61,69,97,75,14,11,10,4,2,1,0,10,7,123.1125,67.17070299999999,11.500000000000002,9.4,36.36,20.0,22.83,0.0,88.5,90.6,1,2,1,0,1,0,2,5,3,2,3,1
88022,Boxer_B_8317,KO,1,Boxer_A_8317,83.3,192,188,63,79,60,67,94,86,Boxer_B_8317,90.3,188,182,73,77,95,69,81,50,10,10,4,5,0,0,12,13,90.29761649999999,101.205302,10.700000000000001,8.2,40.0,50.0,0.0,9.7,89.3,91.8,1,2,0,3,1,1,2,0,4,3,2,1
55587,Boxer_A_8318,KO,1,Boxer_A_8318,66.1,179,185,95,78,62,85,90,13,Boxer_B_8318,94.4,165,178,63,96,99,96,75,74,8,7,4,4,0,1,8,10,94.38843750000001,74.71926,6.4,6.800000000000001,50.0,57.14,25.28,0.0,93.6,93.2,2,0,2,2,1,1,1,1,0,2,2,1
74508,Boxer_A_8319,KO,1,Boxer_A_8319,87.8,190,198,98,63,93,62,60,99,Boxer_B_8319,68.0,183,183,87,61,66,88,66,42,15,14,3,3,1,1,7,7,94.668588,89.98584000000001,13.6,11.899999999999999,20.0,21.43,0.01,-4.67,86.4,88.1,2,3,2,2,1,2,6,3,3,2,1,2
66779,Boxer_A_8320,KO,1,Boxer_A_8320,75.2,167,191,93,63,93,64,78,97,Boxer_B_8320,61.6,190,180,77,91,67,60,73,35,9,8,3,3,0,1,8,8,95.43878550000002,73.25206349999999,7.699999999999999,7.4,33.33,37.5,26.75,0.0,92.3,92.6,1,2,4,0,0,1,1,2,1,1,2,2
71671,Boxer_B_8321,KO,1,Boxer_A_8321,88.3,184,172,77,83,80,77,63,32,Boxer_B_8321,85.5,182,193,85,70,61,65,99,23,10,10,4,3,0,0,9,11,70.28074900000001,118.19674999999998,8.399999999999999,11.100000000000001,40.0,30.0,0.0,29.72,91.6,88.9,0,1,5,0,2,0,0,4,2,1,1,4
96177,Boxer_A_8322,KO,1,Boxer_A_8322,91.6,189,172,93,72,71,86,92,51,Boxer_B_8322,62.3,176,194,98,85,83,76,61,82,7,6,4,1,0,0,7,3,107.63343375000002,36.006767999999994,4.3999999999999995,7.800000000000001,57.14,16.67,63.99,0.0,95.6,92.2,2,0,3,0,1,0,0,1,1,1,0,4
27185,Boxer_B_8323,KO,1,Boxer_A_8323,75.1,195,173,95,79,67,88,70,36,Boxer_B_8323,71.0,194,194,75,85,60,73,70,76,4,4,2,4,1,1,3,10,39.662025,103.559625,2.7,3.5,50.0,100.0,-10.0,50.34,97.3,96.5,1,1,1,1,1,0,1,0,0,1,0,1
50386,Boxer_A_8324,KO,1,Boxer_A_8324,74.5,193,172,88,85,95,69,96,31,Boxer_B_8324,85.9,187,194,86,66,99,68,97,46,9,8,4,1,0,0,11,1,102.99423200000001,10.6769,8.799999999999999,7.199999999999999,44.44,12.5,89.32,0.0,91.2,92.8,2,2,0,0,0,2,3,1,2,1,2,2
96653,Boxer_A_8325,KO,1,Boxer_A_8325,62.1,191,196,72,70,69,81,82,89,Boxer_B_8325,74.4,180,180,77,64,90,82,60,42,7,6,4,3,1,1,11,8,115.63775999999999,73.56252750000002,7.199999999999999,5.2,57.14,50.0,16.44,0.0,92.8,94.8,0,2,1,0,2,1,0,1,3,0,1,2
25321,Boxer_A_8326,KO,1,Boxer_A_8326,85.3,167,178,79,97,66,64,61,83,Boxer_B_8326,64.1,194,175,83,84,100,96,60,19,6,5,3,3,0,0,9,8,102.28841,95.87247,5.9,4.8,50.0,60.0,4.13,0.0,94.1,95.2,1,0,0,1,1,0,1,3,2,1,1,0
86364,Boxer_A_8327,KO,1,Boxer_A_8327,90.3,186,200,86,70,84,82,67,29,Boxer_B_8327,70.2,167,198,88,87,61,82,95,82,7,6,3,2,0,1,10,5,90.91404,62.73344,7.999999999999999,5.499999999999999,42.86,33.33,37.27,0.0,92.0,94.5,0,1,0,1,1,1,2,0,2,2,2,1
51334,Boxer_B_8328,KO,1,Boxer_A_8328,92.7,175,178,71,93,78,87,64,63,Boxer_B_8328,76.6,195,195,75,95,66,99,73,100,13,13,5,5,0,0,11,10,99.63108725000001,114.86475,11.6,10.9,38.46,38.46,0.0,0.37,88.4,89.1,2,3,2,0,3,4,2,3,1,2,3,1
96384,Boxer_A_8329,KO,1,Boxer_A_8329,95.3,188,191,79,89,89,77,94,49,Boxer_B_8329,97.5,170,195,62,74,70,95,67,13,25,24,5,5,2,1,12,13,122.62982375000006,77.71882899999999,19.5,23.499999999999996,20.0,20.83,2.28,0.0,80.5,76.5,5,3,6,4,6,1,3,5,2,5,3,6
12552,Boxer_B_8330,KO,1,Boxer_A_8330,85.8,166,181,65,74,61,63,80,65,Boxer_B_8330,70.6,183,173,86,76,90,67,79,91,4,4,1,3,1,1,2,9,15.60416,101.19791999999998,3.4,4.2,25.0,75.0,0.0,74.4,96.6,95.8,0,0,1,0,1,2,2,0,0,1,0,1
33959,Boxer_B_8331,KO,1,Boxer_A_8331,85.6,166,193,65,83,92,72,94,22,Boxer_B_8331,87.5,193,175,78,86,71,63,82,53,11,11,4,5,1,0,8,13,69.30420250000002,114.06946200000002,10.599999999999998,9.599999999999998,36.36,45.45,0.0,30.7,89.4,90.4,2,2,0,2,3,2,1,1,2,2,3,2
61959,Boxer_B_8332,KO,1,Boxer_A_8332,75.0,177,170,69,82,64,85,71,82,Boxer_B_8332,87.7,179,184,80,82,80,79,91,100,5,5,2,3,1,0,6,8,48.54429449999999,90.46512000000001,5.1,5.3999999999999995,40.0,60.0,0.0,51.46,94.9,94.6,1,0,0,0,0,1,1,2,2,1,1,1
